frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_NM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_NM_dBuA,I_HOT_real_A,I_HOT_imag_A,I_RTN_real_A,I_RTN_imag_A,I_NM_real_A,I_NM_imag_A,I_HOT_phase_deg,I_RTN_phase_deg,I_NM_phase_deg
1.757923613958692923e+07,2.317107666304810275e-10,2.317107666304810275e-10,2.317107666304810275e-10,-7.270107571785000289e+01,-7.270107571785000289e+01,-7.270107571785000289e+01,-2.315757049338328524e-10,-7.910262756926167278e-12,2.315757049338328524e-10,7.910262756926167278e-12,-2.315757049338328524e-10,-7.910262756926167278e-12,-1.780436267254312099e+02,1.956373274568795617e+00,-1.780436267254312099e+02
1.778279410038922727e+07,2.413416403254906406e-10,2.413416403254906406e-10,2.413416403254906406e-10,-7.234735479651942569e+01,-7.234735479651942569e+01,-7.234735479651942569e+01,-2.412400715509259476e-10,-7.001087994206883863e-12,2.412400715509259476e-10,7.001087994206883863e-12,-2.412400715509259476e-10,-7.001087994206883863e-12,-1.783376715459163222e+02,1.662328454083696672e+00,-1.783376715459163222e+02
1.798870915128787234e+07,2.509397834612900372e-10,2.509397834612900372e-10,2.509397834612900372e-10,-7.200860962200998472e+01,-7.200860962200998472e+01,-7.200860962200998472e+01,-2.508682038636919627e-10,-5.993264035917004266e-12,2.508682038636919627e-10,5.993264035917004266e-12,-2.508682038636919627e-10,-5.993264035917004266e-12,-1.786314589745198589e+02,1.368541025480129569e+00,-1.786314589745198589e+02
1.819700858609982580e+07,2.604859130786527881e-10,2.604859130786527881e-10,2.604859130786527881e-10,-7.168431516227036582e+01,-7.168431516227036582e+01,-7.168431516227036582e+01,-2.604400659118271547e-10,-4.887021614703525579e-12,2.604400659118271547e-10,4.887021614703525579e-12,-2.604400659118271547e-10,-4.887021614703525579e-12,-1.789250008249948962e+02,1.074999175005100671e+00,-1.789250008249948962e+02
1.840772001468954608e+07,2.699599620758312478e-10,2.699599620758312478e-10,2.699599620758312478e-10,-7.137401283081287318e+01,-7.137401283081287318e+01,-7.137401283081287318e+01,-2.699348380925581305e-10,-3.682975417876839076e-12,2.699348380925581305e-10,3.682975417876839076e-12,-2.699348380925581305e-10,-3.682975417876839076e-12,-1.792183081805287088e+02,7.816918194712884072e-01,-1.792183081805287088e+02
1.862087136662869528e+07,2.793410701440856592e-10,2.793410701440856592e-10,2.793410701440856592e-10,-7.107730414844506583e+01,-7.107730414844506583e+01,-7.107730414844506583e+01,-2.793309128179882219e-10,-2.382144729529983626e-12,2.793309128179882219e-10,2.382144729529983626e-12,-2.793309128179882219e-10,-2.382144729529983626e-12,-1.795113912413791866e+02,4.886087586208082700e-01,-1.795113912413791866e+02
1.883649089489801973e+07,2.886075760731070454e-10,2.886075760731070454e-10,2.886075760731070454e-10,-7.079384545351581437e+01,-7.079384545351581437e+01,-7.079384545351581437e+01,-2.886058918682939047e-10,-9.859744930267875261e-13,2.886058918682939047e-10,9.859744930267875261e-13,-2.886058918682939047e-10,-9.859744930267875261e-13,-1.798042591680513169e+02,1.957408319486934056e-01,-1.798042591680513169e+02
1.905460717963248119e+07,2.977370117469670579e-10,2.977370117469670579e-10,2.977370117469670579e-10,-7.052334349528510415e+01,-7.052334349528510415e+01,-7.052334349528510415e+01,-2.977365857725438181e-10,5.036432490105567029e-13,2.977365857725438181e-10,-5.036432490105567029e-13,-2.977365857725438181e-10,5.036432490105567029e-13,1.799030800835238892e+02,-9.691991647611603033e-02,1.799030800835238892e+02
1.927524913190936670e+07,3.067060981585881296e-10,3.067060981585881296e-10,3.067060981585881296e-10,-7.026555177932024776e+01,-7.026555177932024776e+01,-7.026555177932024776e+01,-3.066990155555965814e-10,2.084347594192655247e-12,3.066990155555965814e-10,-2.084347594192655247e-12,-3.066990155555965814e-10,2.084347594192655247e-12,1.796106199381795534e+02,-3.893800618204436015e-01,1.796106199381795534e+02
1.949844599758045375e+07,3.154907437839825365e-10,3.154907437839825365e-10,3.154907437839825365e-10,-7.002026756088565662e+01,-7.002026756088565662e+01,-7.002026756088565662e+01,-3.154684172017631109e-10,3.753286770933508832e-12,3.154684172017631109e-10,-3.753286770933508832e-12,-3.154684172017631109e-10,3.753286770933508832e-12,1.793183553924503997e+02,-6.816446075496092050e-01,1.793183553924503997e+02
1.972422736114853248e+07,3.240660456754807127e-10,3.240660456754807127e-10,3.240660456754807127e-10,-6.978732940393283002e+01,-6.978732940393283002e+01,-6.978732940393283002e+01,-3.240192492024996645e-10,5.507095967130411588e-12,3.240192492024996645e-10,-5.507095967130411588e-12,-3.240192492024996645e-10,5.507095967130411588e-12,1.790262832237930866e+02,-9.737167762069159904e-01,1.790262832237930866e+02
1.995262314968878776e+07,3.324062936554480346e-10,3.324062936554480346e-10,3.324062936554480346e-10,-6.956661524084179860e+01,-6.956661524084179860e+01,-6.956661524084179860e+01,-3.323252035758958420e-10,7.341875100498826071e-12,3.323252035758958420e-10,-7.341875100498826071e-12,-3.323252035758958420e-10,7.341875100498826071e-12,1.787344022219244835e+02,-1.265597778075525204e+00,1.787344022219244835e+02
2.018366363681559637e+07,3.404849780181343463e-10,3.404849780181343463e-10,3.404849780181343463e-10,-6.935804088252736221e+01,-6.935804088252736221e+01,-6.935804088252736221e+01,-3.403592207696460038e-10,9.253166651951396135e-12,3.403592207696460038e-10,-9.253166651951396135e-12,-3.403592207696460038e-10,9.253166651951396135e-12,1.784427134465493623e+02,-1.557286553450643707e+00,1.784427134465493623e+02
2.041737944669531658e+07,3.482748011770690240e-10,3.482748011770690240e-10,3.482748011770690240e-10,-6.916155894067428278e+01,-6.916155894067428278e+01,-6.916155894067428278e+01,-3.480935088862664525e-10,1.123593370279938425e-11,3.480935088862664525e-10,-1.123593370279938425e-11,-3.480935088862664525e-10,1.123593370279938425e-11,1.781512205163377018e+02,-1.848779483662300160e+00,1.781512205163377018e+02
2.065380155810531229e+07,3.557476937287357981e-10,3.557476937287357981e-10,3.557476937287357981e-10,-6.897715813431167931e+01,-6.897715813431167931e+01,-6.897715813431167931e+01,-3.554995676994114799e-10,1.328453833770696611e-11,3.554995676994114799e-10,-1.328453833770696611e-11,-3.554995676994114799e-10,1.328453833770696611e-11,1.778599299347667397e+02,-2.140070065233286467e+00,1.778599299347667397e+02
2.089296130854040757e+07,3.628748354401320400e-10,3.628748354401320400e-10,3.628748354401320400e-10,-6.880486296216281517e+01,-6.880486296216281517e+01,-6.880486296216281517e+01,-3.625482179631839971e-10,1.539272059846931663e-11,3.625482179631839971e-10,-1.539272059846931663e-11,-3.625482179631839971e-10,1.539272059846931663e-11,1.775688514593933292e+02,-2.431148540606680619e+00,1.775688514593933292e+02
2.113489039836647734e+07,3.696266817081855997e-10,3.696266817081855997e-10,3.696266817081855997e-10,-6.864473373061926509e+01,-6.864473373061926509e+01,-6.864473373061926509e+01,-3.692096365522110239e-10,1.755357819900522906e-11,3.692096365522110239e-10,-1.755357819900522906e-11,-3.692096365522110239e-10,1.755357819900522906e-11,1.772779985223100709e+02,-2.722001477689948601e+00,1.772779985223100709e+02
2.137962089502232522e+07,3.759729960831182026e-10,3.759729960831182026e-10,3.759729960831182026e-10,-6.849686693513004343e+01,-6.849686693513004343e+01,-6.849686693513004343e+01,-3.754533980091239993e-10,1.975954723972136342e-11,3.754533980091239993e-10,-1.975954723972136342e-11,-3.754533980091239993e-10,1.975954723972136342e-11,1.769873887110077533e+02,-3.012611288992264935e+00,1.769873887110077533e+02
2.162718523727020249e+07,3.818828894957232254e-10,3.818828894957232254e-10,3.818828894957232254e-10,-6.836139600059139809e+01,-6.836139600059139809e+01,-6.836139600059139809e+01,-3.812485231178821898e-10,2.200238418981863269e-11,3.812485231178821898e-10,-2.200238418981863269e-11,-3.812485231178821898e-10,2.200238418981863269e-11,1.766970443206953405e+02,-3.302955679304670600e+00,1.766970443206953405e+02
2.187761623949551955e+07,3.873248668804081512e-10,3.873248668804081512e-10,3.873248668804081512e-10,-6.823849239426947122e+01,-6.823849239426947122e+01,-6.823849239426947122e+01,-3.865635351662343899e-10,2.427314943944014880e-11,3.865635351662343899e-10,-2.427314943944014880e-11,-3.865635351662343899e-10,2.427314943944014880e-11,1.764069929913972032e+02,-3.593007008602798535e+00,1.764069929913972032e+02
2.213094709605636448e+07,3.922668819419803396e-10,3.922668819419803396e-10,3.922668819419803396e-10,-6.812836713320285753e+01,-6.812836713320285753e+01,-6.812836713320285753e+01,-3.913665246086592419e-10,2.656219276007338359e-11,3.913665246086592419e-10,-2.656219276007338359e-11,-3.913665246086592419e-10,2.656219276007338359e-11,1.761172684459772881e+02,-3.882731554022713194e+00,1.761172684459772881e+02
2.238721138568342477e+07,3.966764008746947554e-10,3.966764008746947554e-10,3.966764008746947554e-10,-6.803127271725045944e+01,-6.803127271725045944e+01,-6.803127271725045944e+01,-3.956252228924060813e-10,2.885914105158945779e-11,3.956252228924060813e-10,-2.885914105158945779e-11,-3.956252228924060813e-10,2.885914105158945779e-11,1.758279113487819529e+02,-4.172088651218061273e+00,1.758279113487819529e+02
2.264644307593061775e+07,4.005204759074259464e-10,4.005204759074259464e-10,4.005204759074259464e-10,-6.794750552935794019e+01,-6.794750552935794019e+01,-6.794750552935794019e+01,-3.993070862640026800e-10,3.115288879804312075e-11,3.993070862640026800e-10,-3.115288879804312075e-11,-3.993070862640026800e-10,3.115288879804312075e-11,1.755389703090489775e+02,-4.461029690951042070e+00,1.755389703090489775e+02
2.290867652767774835e+07,4.037658296192013324e-10,4.037658296192013324e-10,4.037658296192013324e-10,-6.787740875667159912e+01,-6.787740875667159912e+01,-6.787740875667159912e+01,-4.023793904318900561e-10,3.343159170219884549e-11,4.023793904318900561e-10,-3.343159170219884549e-11,-4.023793904318900561e-10,3.343159170219884549e-11,1.752505030588644388e+02,-4.749496941135573636e+00,1.752505030588644388e+02
2.317394649968479574e+07,4.063789510451078828e-10,4.063789510451078828e-10,4.063789510451078828e-10,-6.782137590039327790e+01,-6.782137590039327790e+01,-6.782137590039327790e+01,-4.048093370228577348e-10,3.568266402101376053e-11,4.048093370228577348e-10,-3.568266402101376053e-11,-4.048093370228577348e-10,3.568266402101376053e-11,1.749625778426202203e+02,-5.037422157379784160e+00,1.749625778426202203e+02
2.344228815319922566e+07,4.083262046741829920e-10,4.083262046741829920e-10,4.083262046741829920e-10,-6.777985495945276284e+01,-6.777985495945276284e+01,-6.777985495945276284e+01,-4.065641728359069486e-10,3.789278018142138141e-11,4.065641728359069486e-10,-3.789278018142138141e-11,-4.065641728359069486e-10,3.789278018142138141e-11,1.746752750641033742e+02,-5.324724935896631095e+00,1.746752750641033742e+02
2.371373705661655217e+07,4.095739535286874363e-10,4.095739535286874363e-10,4.095739535286874363e-10,-6.775335339408394475e+01,-6.775335339408394475e+01,-6.775335339408394475e+01,-4.076113229671782711e-10,4.004788131806846957e-11,4.076113229671782711e-10,-4.004788131806846957e-11,-4.076113229671782711e-10,4.004788131806846957e-11,1.743886892491863705e+02,-5.611310750813611747e+00,1.743886892491863705e+02
2.398832919019489735e+07,4.100886976086436758e-10,4.100886976086436758e-10,4.100886976086436758e-10,-6.774244400141635936e+01,-6.774244400141635936e+01,-6.774244400141635936e+01,-4.079185389538906668e-10,4.213318744264145687e-11,4.079185389538906668e-10,-4.213318744264145687e-11,-4.079185389538906668e-10,4.213318744264145687e-11,1.741029313974589456e+02,-5.897068602541041038e+00,1.741029313974589456e+02
2.426610095082414150e+07,4.098372290872294267e-10,4.098372290872294267e-10,4.098372290872294267e-10,-6.774777186780481486e+01,-6.774777186780481486e+01,-6.774777186780481486e+01,-4.074540631640319305e-10,4.413321602851141862e-11,4.074540631640319305e-10,-4.413321602851141862e-11,-4.074540631640319305e-10,4.413321602851141862e-11,1.738181318162644118e+02,-6.181868183735599764e+00,1.738181318162644118e+02
2.454708915685028583e+07,4.087868057521112596e-10,4.087868057521112596e-10,4.087868057521112596e-10,-6.777006260392114712e+01,-6.777006260392114712e+01,-6.777006260392114712e+01,-4.061868107420035780e-10,4.603180787514390914e-11,4.061868107420035780e-10,-4.603180787514390914e-11,-4.061868107420035780e-10,4.603180787514390914e-11,1.735344435571625752e+02,-6.465556442837438134e+00,1.735344435571625752e+02
2.483133105295572802e+07,4.069053443058090805e-10,4.069053443058090805e-10,4.069053443058090805e-10,-6.781013212147544778e+01,-6.781013212147544778e+01,-6.781013212147544778e+01,-4.040865705088141183e-10,4.781216120459549357e-11,4.040865705088141183e-10,-4.781216120459549357e-11,-4.040865705088141183e-10,4.781216120459549357e-11,1.732520466102071168e+02,-6.747953389792898271e+00,1.732520466102071168e+02
2.511886431509582326e+07,4.041616352654788843e-10,4.041616352654788843e-10,4.041616352654788843e-10,-6.786889827872363412e+01,-6.786889827872363412e+01,-6.786889827872363412e+01,-4.011242263089325751e-10,4.945687503801908406e-11,4.011242263089325751e-10,-4.945687503801908406e-11,-4.011242263089325751e-10,4.945687503801908406e-11,1.729711530589686106e+02,-7.028846941031400064e+00,1.729711530589686106e+02
2.540972705549306422e+07,4.005255813400031433e-10,4.005255813400031433e-10,4.005255813400031433e-10,-6.794739481107022527e+01,-6.794739481107022527e+01,-6.794739481107022527e+01,-3.972720003947496453e-10,5.094800300405836772e-11,3.972720003947496453e-10,-5.094800300405836772e-11,-3.972720003947496453e-10,5.094800300405836772e-11,1.726920134637956892e+02,-7.307986536204331252e+00,1.726920134637956892e+02
2.570395782768864557e+07,3.959684613112529044e-10,3.959684613112529044e-10,3.959684613112529044e-10,-6.804678808067953355e+01,-6.804678808067953355e+01,-6.804678808067953355e+01,-3.925037205440882491e-10,5.226711884396814090e-11,3.925037205440882491e-10,-5.226711884396814090e-11,-3.925037205440882491e-10,5.226711884396814090e-11,1.724149248294370125e+02,-7.585075170562974201e+00,1.724149248294370125e+02
2.600159563165272027e+07,3.904632216081843706e-10,3.904632216081843706e-10,3.904632216081843706e-10,-6.816839733585351269e+01,-6.816839733585351269e+01,-6.816839733585351269e+01,-3.867951127164495827e-10,5.339539500098481870e-11,3.867951127164495827e-10,-5.339539500098481870e-11,-3.867951127164495827e-10,5.339539500098481870e-11,1.721402406362416571e+02,-7.859759363758343831e+00,1.721402406362416571e+02
2.630267991895381361e+07,3.839847979391269441e-10,3.839847979391269441e-10,3.839847979391269441e-10,-6.831371938253687404e+01,-6.831371938253687404e+01,-6.831371938253687404e+01,-3.801241211700564132e-10,5.431369581463230672e-11,3.801241211700564132e-10,-5.431369581463230672e-11,-3.801241211700564132e-10,5.431369581463230672e-11,1.718683835872791690e+02,-8.131616412720823917e+00,1.718683835872791690e+02
2.660725059798808396e+07,3.765104695417736325e-10,3.765104695417736325e-10,3.765104695417736325e-10,-6.848445885933185195e+01,-6.848445885933185195e+01,-6.848445885933185195e+01,-3.724712580844132613e-10,5.500268698510334721e-11,3.724712580844132613e-10,-5.500268698510334721e-11,-3.724712580844132613e-10,5.500268698510334721e-11,1.715998619705345902e+02,-8.400138029465423983e+00,1.715998619705345902e+02
2.691534803926913813e+07,3.680202488258100522e-10,3.680202488258100522e-10,3.680202488258100522e-10,-6.868256570743268696e+01,-6.868256570743268696e+01,-6.868256570743268696e+01,-3.638199848623416636e-10,5.544296312947762726e-11,3.638199848623416636e-10,-5.544296312947762726e-11,-3.638199848623416636e-10,5.544296312947762726e-11,1.713352908924053679e+02,-8.664709107594628534e+00,1.713352908924053679e+02
2.722701308077915385e+07,3.584973094253221769e-10,3.584973094253221769e-10,3.584973094253221769e-10,-6.891028198854959896e+01,-6.891028198854959896e+01,-6.891028198854959896e+01,-3.541571274215025964e-10,5.561519542125832497e-11,3.541571274215025964e-10,-5.561519542125832497e-11,-3.541571274215025964e-10,5.561519542125832497e-11,1.710754201636485163e+02,-8.924579836351474782e+00,1.710754201636485163e+02
2.754228703338168934e+07,3.479284559555646795e-10,3.479284559555646795e-10,3.479284559555646795e-10,-6.917020100486462297e+01,-6.917020100486462297e+01,-6.917020100486462297e+01,-3.434733279285406030e-10,5.550030148851928741e-11,3.434733279285406030e-10,-5.550030148851928741e-11,-3.434733279285406030e-10,5.550030148851928741e-11,1.708211714041706557e+02,-9.178828595829365611e+00,1.708211714041706557e+02
2.786121168629772216e+07,3.363046390946912556e-10,3.363046390946912556e-10,3.363046390946912556e-10,-6.946534283691696032e+01,-6.946534283691696032e+01,-6.946534283691696032e+01,-3.317635355794044295e-10,5.507963994493609008e-11,3.317635355794044295e-10,-5.507963994493609008e-11,-3.317635355794044295e-10,5.507963994493609008e-11,1.705736881304160590e+02,-9.426311869583940961e+00,1.705736881304160590e+02
2.818382931264454871e+07,3.236215200076519519e-10,3.236215200076519519e-10,3.236215200076519519e-10,-6.979925213242994175e+01,-6.979925213242994175e+01,-6.979925213242994175e+01,-3.190275391874543684e-10,5.433523214324533251e-11,3.190275391874543684e-10,-5.433523214324533251e-11,-3.190275391874543684e-10,5.433523214324533251e-11,1.703344044537431046e+02,-9.665595546256907866e+00,1.703344044537431046e+02
