frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_CM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_CM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_CM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_CM_dBuA,error_CM_PY_minus_LT_dB,error_HOT_PY_minus_LT_dB,error_RTN_PY_minus_LT_dB,LT_I_CM_phase_deg,PY_I_CM_phase_deg
8413951.416452501,5.625207285031235e-05,5.625207285031235e-05,0.0001125041457006247,5.6252072849617793e-05,5.6252072849617793e-05,0.00011250414569923559,35.002770610642536,35.002770610642536,41.02337052392216,35.00277061053529,35.00277061053529,41.02337052381492,-1.0724221510827192e-10,-1.0724221510827192e-10,-1.0724221510827192e-10,-179.8514218102267,-179.85142180761105
8511380.382024322,3.0329570894377965e-05,3.0329570894378013e-05,6.065914178875598e-05,3.0329570894592766e-05,3.0329570894592766e-05,6.065914178918553e-05,29.637325318298924,29.637325318298938,35.65792523157856,29.63732531836044,29.63732531836044,35.657925231640064,6.150457920739427e-11,6.151523734843067e-11,6.150102649371547e-11,-179.8446189219978,-179.84461892098005
8609937.52184657,5.306069494920935e-06,5.306069494920929e-06,1.0612138989841866e-05,5.306069494883902e-06,5.306069494883902e-06,1.0612138989767804e-05,14.495458674942928,14.495458674942919,20.516058588222545,14.495458674882304,14.495458674882304,20.516058588161926,-6.061995350137295e-11,-6.062350621505175e-11,-6.061462443085475e-11,-179.79145402789834,-179.7914540270829
8709635.89956138,1.8980927497826285e-05,1.8980927497826322e-05,3.796185499565261e-05,1.8980927497400058e-05,1.8980927497400058e-05,3.7961854994800116e-05,25.566348605815193,25.56634860581521,31.586948519094825,25.56634860562015,25.56634860562015,31.586948518899767,-1.950581918208627e-10,-1.950439809661475e-10,-1.950617445345415e-10,0.13074583183480973,0.130745831149964
8810488.73008072,4.269570979880132e-05,4.269570979880125e-05,8.539141959760258e-05,4.269570979956909e-05,4.269570979956909e-05,8.539141959913819e-05,32.607684758432846,32.60768475843284,38.628284671712464,32.607684758589045,32.607684758589045,38.62828467186867,1.5620571502950042e-10,1.5619860960214282e-10,1.5620571502950042e-10,0.14227778204343952,0.14227778051215478
8912509.381338041,6.600925314259593e-05,6.600925314259609e-05,0.00013201850628519202,6.600925314266731e-05,6.600925314266731e-05,0.00013201850628533461,36.39209637965394,36.392096379653964,42.412696292933575,36.39209637966333,36.39209637966333,42.412696292942954,9.379164112033322e-12,9.386269539390923e-12,9.36495325731812e-12,0.14690450846345132,0.1469045084143069
9015711.376060164,8.910508445134023e-05,8.910508445134023e-05,0.00017821016890268046,8.910508445114438e-05,8.910508445114438e-05,0.00017821016890228876,38.998049722973064,38.998049722973064,45.01864963625269,38.99804972295397,38.99804972295397,45.01864963623359,-1.9099388737231493e-11,-1.9092283309873892e-11,-1.9092283309873892e-11,0.1501226909674914,0.15012269124294433
9120108.393559698,0.00011218677720923847,0.0001121867772092385,0.00022437355441847696,0.00011218677721064003,0.00011218677721064003,0.00022437355442128006,40.998833444379315,40.998833444379315,47.01943335765894,40.99883344448783,40.99883344448783,47.019433357767454,1.085140866052825e-10,1.085140866052825e-10,1.085140866052825e-10,0.152832423256821,0.15283242476861467
9225714.271548241,0.00013548790070272196,0.0001354879007027219,0.00027097580140544386,0.0001354879007017089,0.0001354879007017089,0.0002709758014034178,42.638010274295475,42.638010274295475,48.6586101875751,42.63801027423053,42.63801027423053,48.658610187510156,-6.494360604847316e-11,-6.494360604847316e-11,-6.494360604847316e-11,0.15531054558615381,0.1553105453311112
9332543.007970527,0.00015928575257894773,0.0001592857525789476,0.0003185715051578953,0.00015928575257791603,0.00015928575257791603,0.00031857150515583206,44.04353863553774,44.04353863553774,50.06413854881737,44.04353863548149,44.04353863548149,50.064138548761115,-5.625366839012713e-11,-5.625366839012713e-11,-5.625366839012713e-11,0.15766961567017546,0.1576696152255087
9440608.762859859,0.00018392099546918748,0.00018392099546918743,0.0003678419909383749,0.00018392099546968863,0.00018392099546968863,0.00036784199093937726,45.2926261775782,45.29262617757819,51.31322609085782,45.29262617760186,45.29262617760186,51.313226090881486,2.3668178528168937e-11,2.3661073100811336e-11,2.3668178528168937e-11,0.1599629404574175,0.15996294071702125
9549925.860214991,0.0002098267177080013,0.00020982671770800095,0.0004196534354160023,0.00020982671770949257,0.00020982671770949257,0.00041965343541898513,46.437215741438884,46.43721574143886,52.4578156547185,46.43721574150061,46.43721574150061,52.457815654780234,6.17319528828375e-11,6.17248474554799e-11,6.17461637375527e-11,0.16221761771889326,0.16221761548503094
9660508.789898774,0.00023757298672534495,0.0002375729867253448,0.00047514597345068974,0.0002375729867264398,0.0002375729867264398,0.0004751459734528796,47.5159411518503,47.51594115185029,53.53654106512992,47.51594115189033,47.51594115189033,53.53654106516995,4.0031977732724044e-11,4.0031977732724044e-11,4.0039083160081645e-11,0.1644469452309168,0.16444694544285393
9772372.209558755,0.0002679378107529961,0.0002679378107529958,0.0005358756215059919,0.00026793781075117,0.00026793781075117,0.00053587562150234,48.56068009095341,48.5606800909534,54.58128000423302,48.56068009089421,48.56068009089421,54.581280004173834,-5.918820988881635e-11,-5.920242074353155e-11,-5.918820988881635e-11,0.16665541096349984,0.1666554104994721
9885530.946570044,0.00030202512627565826,0.0003020251262756592,0.0006040502525513175,0.0003020251262758656,0.0003020251262758656,0.0006040502525517312,49.60086149152374,49.60086149152376,55.62146140480338,49.600861491529706,49.600861491529706,55.621461404809324,5.9472426983120386e-12,5.9685589803848416e-12,5.9472426983120386e-12,0.16884020057073673,0.16884020041529915
10000000.000000665,0.0003414710601835694,0.0003414710601835697,0.0006829421203671391,0.0003414710601846943,0.0003414710601846943,0.0006829421203693886,50.6670780587313,50.667078058731306,56.68767797201093,50.66707805875992,50.66707805875992,56.687677972039545,2.8613555969059234e-11,2.8620661396416835e-11,2.8613555969059234e-11,0.17099046800427684,0.1709904680752682
10115794.54259966,0.00038882691091330707,0.0003888269109133066,0.0007776538218266136,0.0003888269109103387,0.0003888269109103387,0.0007776538218206774,51.79512630084102,51.79512630084101,57.815726214120644,51.79512630077472,51.79512630077472,57.81572621405434,-6.630784810113255e-11,-6.630074267377495e-11,-6.629363724641735e-11,0.17308399615613582,0.17308399949971473
10232929.922808222,0.00044832539471048897,0.00044832539471048973,0.0008966507894209787,0.00044832539471894667,0.00044832539471894667,0.0008966507894378933,53.03186679026585,53.03186679026587,59.05246670354549,53.03186679042972,53.03186679042972,59.05246670370934,1.638511548662791e-10,1.638653657209943e-10,1.638440494389215e-10,0.1750793384874386,0.17507934015436746
10351421.666794127,0.0005275677907711939,0.0005275677907711943,0.0010551355815423883,0.0005275677907763171,0.0005275677907763171,0.0010551355815526342,54.44556546010457,54.445565460104575,60.46616537338419,54.44556546018892,54.44556546018892,60.466165373468534,8.434142273472389e-11,8.434852816208149e-11,8.434142273472389e-11,0.17689762491098812,0.17689762232053374
10471285.480509695,0.0006417474113755888,0.0006417474113755878,0.0012834948227511767,0.0006417474113651372,0.0006417474113651372,0.0012834948227302744,56.14728251056063,56.14728251056061,62.16788242384024,56.14728251041917,56.14728251041917,62.16788242369879,-1.4144774240776314e-10,-1.4146195326247835e-10,-1.4144063698040554e-10,0.1783764179593853,0.1783764163817189
10592537.251773596,0.0008263461682576439,0.0008263461682576465,0.0016526923365152903,0.0008263461682988142,0.0008263461682988142,0.0016526923365976283,58.343240352464136,58.343240352464164,64.36384026574376,58.343240352896885,58.343240352896885,64.36384026617651,4.327489477873314e-10,4.327489477873314e-10,4.32720526077901e-10,0.1791303689569983,0.1791303750841208
10715193.05237678,0.0011881003105112262,0.001188100310511222,0.0023762006210224485,0.001188100310401713,0.001188100310401713,0.002376200620803426,61.49706218769134,61.49706218769132,67.51766210097095,61.49706218689072,61.49706218689072,67.51766210017036,-8.005969220903353e-10,-8.006182383724081e-10,-8.005969220903353e-10,0.17799103393772667,0.1779910407692191
10839269.14021276,0.0022646638119268995,0.00226466381192689,0.0045293276238537895,0.0022646638113454033,0.0022646638113454033,0.0045293276226908066,67.10007480722739,67.10007480722734,73.12067472050698,67.1000748049971,67.1000748049971,73.12067471827673,-2.2302515390038025e-09,-2.230279960713233e-09,-2.2302373281490873e-09,0.16905185475057957,0.1690518683908689
10964781.961432585,0.2237843048051766,0.22378430480517666,0.4475686096103533,0.22378430340978492,0.22378430340978492,0.44756860681956984,106.99659247713244,106.99659247713244,113.01719239041206,106.99659242297217,106.99659242297217,113.0171923362518,-5.4160267382030725e-08,-5.4160267382030725e-08,-5.4160267382030725e-08,-177.34127863670744,-177.34127841723438
11091748.152624754,0.0019396623641586958,0.0019396623641587062,0.003879324728317402,0.0019396623634934925,0.0019396623634934925,0.003879324726986985,65.7545227826847,65.75452278268475,71.77512269596436,65.7545227797059,65.7545227797059,71.77512269298552,-2.9788367328364984e-09,-2.978808311127068e-09,-2.9788509436912136e-09,-179.77869491010807,-179.77869492146593
11220184.543020388,0.0008938170244454577,0.000893817024445458,0.0017876340488909156,0.0008938170244391346,0.0008938170244391346,0.0017876340488782692,59.02497244735292,59.02497244735292,65.04557236063255,59.024972447291475,59.024972447291475,65.04557236057109,-6.146194664324867e-11,-6.144773578853346e-11,-6.144773578853346e-11,-179.78705668987797,-179.78705668298002
11350108.156723913,0.0005391727039498193,0.00053917270394982,0.0010783454078996393,0.0005391727039546062,0.0005391727039546062,0.0010783454079092124,54.634557951552736,54.63455795155275,60.655157864832375,54.63455795162986,54.63455795162986,60.65515786490948,7.710099225732847e-11,7.712230853940127e-11,7.710809768468607e-11,-179.78770555583168,-179.78770556504207
11481536.2149696,0.0003587490310174679,0.000358749031017467,0.0007174980620349349,0.00035874903104028146,0.00035874903104028146,0.0007174980620805629,51.095814734250865,51.095814734250844,57.116414647530476,51.09581473480322,51.09581473480322,57.116414648082845,5.523688173525443e-10,5.523546064978291e-10,5.523759227799019e-10,-179.78629711377422,-179.78629710633624
11614486.13840421,0.0002483636763860559,0.0002483636763860562,0.0004967273527721121,0.00024836367638686604,0.00024836367638686604,0.0004967273527737321,47.90176159670813,47.901761596708134,53.92236150998775,47.901761596736456,47.901761596736456,53.92236151001608,2.8329338874755194e-11,2.8329338874755194e-11,2.8322233447397593e-11,-179.7839273083108,-179.78392730110141
11748975.549396086,0.00017317318778073027,0.00017317318778072927,0.00034634637556145957,0.00017317318778966974,0.00017317318778966974,0.0003463463755793395,44.76961303073108,44.76961303073103,50.790212944010676,44.76961303117946,44.76961303117946,50.790212944459086,4.48409309683484e-10,4.483808879740536e-10,4.4843062596555683e-10,-179.78088824856997,-179.7808882465458
11885022.274370987,0.00011821219841636949,0.00011821219841636946,0.00023642439683273895,0.00011821219841758039,0.00011821219841758039,0.00023642439683516079,41.45324588142428,41.45324588142428,47.473845794703905,41.45324588151325,41.45324588151325,47.47384579479287,8.896705594452214e-11,8.896705594452214e-11,8.896705594452214e-11,-179.77715492372502,-179.77715492699048
12022644.34617494,7.598461439925842e-05,7.598461439925872e-05,0.00015196922879851714,7.598461439592043e-05,7.598461439592043e-05,0.00015196922879184087,37.614513277736556,37.614513277736584,43.635113191016195,37.61451327735499,37.61451327735499,43.63511319063461,-3.815827653852466e-10,-3.815685545305314e-10,-3.815969762399618e-10,-179.77233344297898,-179.77233344313328
12161860.006464502,4.23186731240804e-05,4.2318673124080364e-05,8.463734624816075e-05,4.2318673125366105e-05,4.2318673125366105e-05,8.463734625073221e-05,32.53064084409456,32.530640844094556,38.55124075737418,32.53064084435846,32.53064084435846,38.55124075763808,2.638955720613012e-10,2.638955720613012e-10,2.639026774886588e-10,-179.76481934836943,-179.76481934533163
12302687.708124649,1.4706603518293832e-05,1.4706603518293832e-05,2.9413207036587663e-05,1.4706603518393334e-05,1.4706603518393334e-05,2.941320703678667e-05,23.350247684892643,23.350247684892643,29.37084759817227,23.350247684951412,23.350247684951412,29.370847598231038,5.876898967471789e-11,5.876898967471789e-11,5.876898967471789e-11,-179.74228151313636,-179.74228151650448
12445146.117714694,8.450878879380492e-06,8.450878879380533e-06,1.6901757758761025e-05,8.45087887912065e-06,8.45087887912065e-06,1.69017577582413e-05,18.53803754613416,18.5380375461342,24.558637459413802,18.53803754586709,18.53803754586709,24.558637459146713,-2.6708946165854286e-10,-2.6706814537647006e-10,-2.6710722522693686e-10,0.1790320467659421,0.17903204792899036
12589254.117942525,2.822260234584331e-05,2.8222602345843327e-05,5.6445204691686634e-05,2.8222602346170004e-05,2.8222602346170004e-05,5.644520469234001e-05,29.011941132613362,29.011941132613366,35.032541045892984,29.011941132713904,29.011941132713904,35.032541045993526,1.0054179711005418e-10,1.0054179711005418e-10,1.0053824439637538e-10,0.21872284485569604,0.21872284365589179
12735030.81016748,4.535069885987321e-05,4.535069885987259e-05,9.070139771974582e-05,4.5350698861906426e-05,4.5350698861906426e-05,9.070139772381285e-05,33.13167967958621,33.1316796795861,39.15227959286578,33.13167967997563,33.13167967997563,39.15227959325526,3.894768951795413e-10,3.894200517606805e-10,3.895337385984021e-10,0.22797846325261473,0.2279784621460437
12882495.516932214,6.0367046316762816e-05,6.0367046316762633e-05,0.00012073409263352546,6.036704631368101e-05,6.036704631368101e-05,0.00012073409262736202,35.615998537870254,35.615998537870226,41.636598451149865,35.61599853742683,35.61599853742683,41.63659845070646,-4.434070888237329e-10,-4.434212996784481e-10,-4.433928779690177e-10,0.23386432278335506,0.23386432850366362
13031667.78452388,7.366320918958032e-05,7.366320918958027e-05,0.00014732641837916059,7.366320919153953e-05,7.366320919153953e-05,0.00014732641838307906,37.345012705519395,37.34501270551939,43.36561261879901,37.345012705750406,37.345012705750406,43.36561261903004,2.3102586510503897e-10,2.3101165425032377e-10,2.3101875967768137e-10,0.23875193509960652,0.23875193886957957
13182567.385564968,8.553416645201315e-05,8.55341664520133e-05,0.00017106833290402647,8.55341664514162e-05,8.55341664514162e-05,0.0001710683329028324,38.64279254897652,38.64279254897654,44.663392462256155,38.64279254891591,38.64279254891591,44.66339246219553,-6.062350621505175e-11,-6.061640078769415e-11,-6.063061164240935e-11,0.24325104382947635,0.24325104754318505
13335214.321634151,9.62066237248604e-05,9.620662372486059e-05,0.00019241324744972095,9.620662372400722e-05,9.620662372400722e-05,0.00019241324744801445,39.66409947570993,39.66409947570995,45.684699388989564,39.66409947563291,39.66409947563291,45.684699388912534,-7.702993798375246e-11,-7.702283255639486e-11,-7.704414883846766e-11,0.247590012870502,0.24759001504816583
13489628.825917456,0.00010585790043339443,0.00010585790043339489,0.00021171580086678932,0.00010585790043050332,0.00010585790043050332,0.00021171580086100665,40.49446552043661,40.494465520436655,46.51506543371625,40.4944655201994,40.4944655201994,46.51506543347901,-2.3724311404293985e-10,-2.3721469233350945e-10,-2.3725732489765505e-10,0.2518744432867782,0.2518744433089859
13645831.365890175,0.0001146288621004709,0.00011462886210047136,0.00022925772420094226,0.00011462886209604122,0.00011462886209604122,0.00022925772419208243,41.185879625368216,41.18587962536825,47.206479538647855,41.18587962503256,41.18587962503256,47.20647953831219,-3.3566749380042893e-10,-3.3565328294571373e-10,-3.3568881008250173e-10,0.2561606466645248,0.2561606500820479
13803842.646029793,0.00012263298080741525,0.0001226329808074159,0.00024526596161483116,0.0001226329808048815,0.0001226329808048815,0.000245265961609763,41.772145693441956,41.772145693442006,47.7927456067216,41.772145693262495,41.772145693262495,47.79274560654212,-1.794830950530013e-10,-1.794617787709285e-10,-1.795115167624317e-10,0.26048212542186394,0.26048212418583344
13963683.610560331,0.00012996281368174786,0.00012996281368174794,0.00025992562736349583,0.00012996281368374808,0.00012996281368374808,0.00025992562736749616,42.27638210412512,42.27638210412513,48.29698201740476,42.27638210425881,42.27638210425881,48.29698201753843,1.3367440487854765e-10,1.3368861573326285e-10,1.3367440487854765e-10,0.26486067159298593,0.26486067148021125
14125375.446228512,0.00013669472053912275,0.00013669472053912316,0.0002733894410782459,0.0001366947205375987,0.0001366947205375987,0.0002733894410751974,42.71503482902972,42.71503482902973,48.73563474230935,42.71503482893287,42.71503482893287,48.7356347422125,-9.685408031145926e-11,-9.684697488410166e-11,-9.686118573881686e-11,0.2693116767942167,0.2693116735890938
14288939.58511201,0.00014289235636131577,0.0001428923563613162,0.00028578471272263197,0.00014289235635997358,0.00014289235635997358,0.00028578471271994716,43.10017996015994,43.10017996015997,49.120779873439574,43.10017996007836,43.10017996007836,49.12077987335798,-8.15916223473323e-11,-8.15845169199747e-11,-8.161293862940511e-11,0.27384679019060165,0.2738467922867545
14454397.707460267,0.00014860929603181848,0.00014860929603181857,0.0002972185920636371,0.00014860929603161444,0.00014860929603161444,0.0002972185920632289,43.4409195382958,43.440919538295816,49.46151945157544,43.440919538283886,43.440919538283886,49.46151945156351,-1.1930012533412082e-11,-1.191580167869688e-11,-1.1930012533412082e-11,0.2784754588595568,0.27847545877045204
14621771.744568186,0.00015389103433460788,0.00015389103433460896,0.00030778206866921684,0.00015389103432891118,0.00015389103432891118,0.00030778206865782236,43.74426637292217,43.74426637292223,49.76486628620182,43.74426637260064,43.74426637260064,49.76486628588027,-3.2155611506823334e-10,-3.2152769335880294e-10,-3.2159164220502134e-10,0.28320574105745594,0.2832057412675329
14791083.881683093,0.00015877652970654985,0.00015877652970655088,0.00031755305941310073,0.00015877652970319007,0.00015877652970319007,0.00031755305940638014,44.01572611141081,44.01572611141087,50.03632602469047,44.01572611122702,44.01572611122702,50.03632602450664,-1.8382451116849552e-10,-1.8378898403170751e-10,-1.8385293287792592e-10,0.2880448736036289,0.2880448752186114
14962356.560945362,0.00016329941053584503,0.00016329941053584547,0.0003265988210716905,0.00016329941053268488,0.00016329941053268488,0.00032659882106536977,44.25969234121324,44.25969234121326,50.28029225449288,44.259692341045145,44.259692341045145,50.28029225432477,-1.681073058534821e-10,-1.680930949987669e-10,-1.681144112808397e-10,0.2929996026202905,0.2929996010752012
15135612.484363124,0.0001674889288096062,0.000167488928809607,0.0003349778576192132,0.00016748892880858525,0.00016748892880858525,0.0003349778576171705,44.47972210019702,44.479722100197066,50.50032201347666,44.47972210014407,44.47972210014407,50.5003220134237,-5.296385552355787e-11,-5.2949644668842666e-11,-5.299227723298827e-11,0.29807638692756266,0.29807638769138634
15310874.616821358,0.0001713707229845499,0.00017137072298455092,0.0003427414459691008,0.0001713707229827263,0.0001713707229827263,0.0003427414459654526,44.678732579013314,44.67873257901337,50.69933249229297,44.67873257892089,44.67873257892089,50.69933249220051,-9.245582077710424e-11,-9.242739906767383e-11,-9.248424248653464e-11,0.30328158532476046,0.30328158508633973
15488166.189125882,0.00017496743548905846,0.00017496743548905895,0.0003499348709781174,0.00017496743548901602,0.00017496743548901602,0.00034993487097803203,44.85914452762097,44.85914452762099,50.87974444090061,44.85914452761887,44.85914452761887,50.879744440898484,-2.1245227799226996e-12,-2.1032064978498966e-12,-2.1245227799226996e-12,0.3086215320958369,0.30862153202213316
15667510.701082574,0.000178299219010021,0.00017829921901002199,0.000356598438020043,0.00017829921900716606,0.00017829921900716606,0.0003565984380143321,45.022988817474435,45.022988817474484,51.04358873075408,45.02298881733536,45.02298881733536,51.043588730614985,-1.390958459523972e-10,-1.390745296703244e-10,-1.3912426766182762e-10,0.31410263315955467,0.31410263356067614
15848931.92461223,0.0001813841573914925,0.00018138415739149096,0.00036276831478298345,0.00018138415739744624,0.00018138415739744624,0.0003627683147948925,45.17198703729079,45.17198703729071,51.19258695057038,45.171987037575896,45.171987037575896,51.19258695085552,2.851407998605282e-10,2.851052727237402e-10,2.851834324246738e-10,0.31973141545689504,0.31973141773401637
16032453.906901523,0.00018423862142717012,0.00018423862142716958,0.0003684772428543397,0.00018423862142861967,0.00018423862142861967,0.00036847724285723934,45.30761350685115,45.30761350685112,51.328213420130766,45.30761350691948,45.30761350691948,51.328213420199106,6.834000032540644e-11,6.833289489804883e-11,6.836131660747924e-11,0.3255145755914241,0.325514576741382
16218100.973590422,0.00018687757530348482,0.00018687757530348465,0.00037375515060696947,0.0001868775753034305,0.0001868775753034305,0.000373755150606861,45.43114381181945,45.431143811819446,51.45174372509908,45.43114381181694,45.43114381181694,51.45174372509656,-2.5153212845907547e-12,-2.5153212845907547e-12,-2.5082158572331537e-12,0.3314589953891682,0.3314589956306036
16405897.73199653,0.00018931484712820558,0.00018931484712820433,0.0003786296942564099,0.0001893148471321534,0.0001893148471321534,0.0003786296942643068,45.54369350199121,45.54369350199116,51.564293415270804,45.543693502172346,45.543693502172346,51.56429341545196,1.8115287048203754e-10,1.8113865962732234e-10,1.8118839761882555e-10,0.3375717692550403,0.3375717696348626
16595869.074376756,0.00019156337464495014,0.00019156337464494968,0.0003831267492898998,0.00019156337464440963,0.00019156337464440963,0.00038312674928881927,45.64624958231754,45.64624958231752,51.666849495597155,45.64624958229303,45.64624958229303,51.666849495572656,-2.4499513529008254e-11,-2.4506618956365855e-11,-2.4492408101650653e-11,0.3438602095894891,0.3438602098455209
16788040.181226768,0.00019363543641305386,0.00019363543641305494,0.0003872708728261088,0.0001936354364088337,0.0001936354364088337,0.0003872708728176674,45.73969677332629,45.739696773326344,51.76029668660594,45.73969677313699,45.73969677313699,51.760296686416616,-1.893241119432787e-10,-1.892956902338483e-10,-1.893525336527091e-10,0.3503318357248049,0.35033183543847934
16982436.524618622,0.0001955428785910874,0.0001955428785910865,0.00039108575718217395,0.00019554287859358227,0.00019554287859358227,0.00039108575718716453,45.82484008309247,45.82484008309243,51.84543999637207,45.824840083203284,45.824840083203284,51.84543999648291,1.1083756135121803e-10,1.1081624506914522e-10,1.1085177220593323e-10,0.3569943502666268,0.3569943489940297
17179083.871577077,0.00019729734788961732,0.00019729734788961813,0.00039459469577923545,0.00019729734788914317,0.00019729734788914317,0.00039459469577828634,45.90242494836406,45.90242494836409,51.9230248616437,45.90242494834318,45.90242494834318,51.92302486162281,-2.0889956431346945e-11,-2.0875745576631743e-11,-2.091127271341975e-11,0.36385558790735417,0.3638555892878842
17378008.287494965,0.0001989105427835958,0.0001989105427835954,0.00039782108556719116,0.00019891054278264972,0.00019891054278264972,0.00039782108556529945,45.973156049758344,45.97315604975833,51.99375596303796,45.97315604971704,45.97315604971704,51.993755962996666,-4.129674380237702e-11,-4.1303849229734624e-11,-4.128963837501942e-11,0.3709234528555281,0.3709234529212837
17579236.13958815,0.00020039449822511414,0.000200394498225114,0.00040078899645022817,0.00020039449822753706,0.00020039449822753706,0.0004007889964550741,46.03771587850762,46.03771587850762,52.058315791787244,46.037715878612644,46.037715878612644,52.05831579189226,1.0501821634534281e-10,1.0502532177270041e-10,1.0502532177270041e-10,0.37820576993385785,0.37820577175983455
17782794.100390468,0.00020176192343358978,0.00020176192343358934,0.0004035238468671791,0.00020176192343219628,0.00020176192343219628,0.00040352384686439256,46.09678418916108,46.096784189161056,52.117384102440695,46.096784189101086,46.096784189101086,52.11738410238071,-5.998401775286766e-11,-5.999112318022526e-11,-5.996980689815246e-11,0.3857101278648948,0.385710126505819
17988709.151289135,0.00020302661990423483,0.00020302661990423488,0.0004060532398084697,0.0002030266199050645,0.0002030266199050645,0.000406053239810129,46.15105968630176,46.151059686301764,52.17165959958138,46.15105968633726,46.15105968633726,52.17165959961689,3.5505820505932206e-11,3.5505820505932206e-11,3.5498715078574605e-11,0.3934435649315045,0.3934435664218423
18197008.586101107,0.0002042040185739384,0.00020420401857393868,0.0004084080371478771,0.00020420401857335405,0.00020420401857335405,0.0004084080371467081,46.201285688153376,46.20128568815339,52.22188560143301,46.20128568812852,46.20128568812852,52.22188560140815,-2.4861890324245906e-11,-2.4854784896888305e-11,-2.4868995751603507e-11,0.40141218882629304,0.4014121888477382
18407720.014690846,0.00020531189336149737,0.00020531189336149913,0.0004106237867229965,0.00020531189335660526,0.00020531189335660526,0.0004106237867132105,46.248282160491286,46.24828216049136,52.268882073770946,46.248282160284326,46.248282160284326,52.26888207356395,-2.0699530978163239e-10,-2.0695978264484438e-10,-2.070308369184204e-10,0.40962050453200083,0.40962050549562423
18620871.36662998,0.00020637133860525444,0.00020637133860525671,0.0004127426772105112,0.0002063713386000377,0.0002063713386000377,0.0004127426772000754,46.292987623646944,46.29298762364704,52.31358753692661,46.29298762342738,46.29298762342738,52.313587536707004,-2.1960744334137416e-10,-2.1956481077722856e-10,-2.1966428676023497e-10,0.41807047654691315,0.4180704779785517
18836490.894899324,0.0002074081474757871,0.00020740814747578564,0.00041481629495157275,0.0002074081474794337,0.0002074081474794337,0.0004148162949588674,46.33651624976599,46.33651624976593,52.357116163045575,46.3365162499187,46.3365162499187,52.35711616319833,1.5275247733370634e-10,1.5270984476956073e-10,1.5277379361577914e-10,0.42676002776597555,0.4267600285006904
19054607.17963381,0.00020845481315267763,0.00020845481315267758,0.0004169096263053552,0.00020845481315081635,0.00020845481315081635,0.0004169096263016327,46.380238545880125,46.380238545880125,52.40083845915975,46.38023854580257,46.38023854580257,52.400838459082195,-7.755573960821494e-11,-7.755573960821494e-11,-7.755573960821494e-11,0.4356806949602756,0.4356806958808314
19275249.131910715,0.00020955352348976672,0.00020955352348976764,0.00041910704697953436,0.00020955352348694126,0.00020955352348694126,0.0004191070469738825,46.42589935152876,46.4258993515288,52.4464992648084,46.425899351411644,46.425899351411644,52.44649926469127,-1.1713296999005252e-10,-1.1711875913533731e-10,-1.1715428627212532e-10,0.44481385780107574,0.4448138574774665
19498445.997581825,0.0002107607930281397,0.00021076079302813968,0.00042152158605627936,0.000210760793025994,0.000210760793025994,0.000421521586051988,46.47579648041177,46.47579648041177,52.4963963936914,46.475796480323346,46.475796480323346,52.49639639360297,-8.842704346534447e-11,-8.842704346534447e-11,-8.842704346534447e-11,0.4541244590029698,0.4541244595386148
19724227.361149926,0.00021215489777424027,0.00021215489777424176,0.000424309795548482,0.00021215489777067544,0.00021215489777067544,0.0004243097955413509,46.53306124543457,46.53306124543463,52.553661158714235,46.53306124528862,46.53306124528862,52.55366115856825,-1.4598811048927018e-10,-1.4594547792512458e-10,-1.46009426771343e-10,0.4635502393955429,0.4635502388710457
19952623.1496902,0.00021384833116626188,0.00021384833116626215,0.00042769666233252404,0.00021384833116395885,0.00021384833116395885,0.0004276966623279177,46.602117309007724,46.60211730900773,52.62271722228735,46.60211730891418,46.60211730891418,52.6227172221938,-9.355005659017479e-11,-9.354295116281719e-11,-9.355005659017479e-11,0.47298238486864613,0.4729823839071568
20183663.63681703,0.00021600975853508834,0.00021600975853508937,0.0004320195170701777,0.00021600975853185812,0.00021600975853185812,0.00043201951706371624,46.689467428778656,46.6894674287787,52.7100673420583,46.68946742864876,46.68946742864876,52.71006734192839,-1.2991563380637672e-10,-1.2989431752430391e-10,-1.2993695008844952e-10,0.48222898064537706,0.48222898011324783
20417379.446696736,0.00021890517229701827,0.00021890517229701824,0.00043781034459403653,0.00021890517229800215,0.00021890517229800215,0.0004378103445960043,46.80512046420613,46.80512046420613,52.82572037748575,46.805120464245164,46.805120464245164,52.82572037752479,3.9037217902659904e-11,3.9037217902659904e-11,3.9037217902659904e-11,0.4909413277299912,0.49094132905105287
20653801.558106754,0.00022298120745935552,0.00022298120745935544,0.00044596241491871093,0.00022298120745861815,0.00022298120745861815,0.0004459624149172363,46.9653652573208,46.9653652573208,52.98596517060042,46.96536525729208,46.96536525729208,52.9859651705717,-2.872013737942325e-11,-2.872013737942325e-11,-2.872013737942325e-11,0.4984529463017013,0.49845294676566915
20892961.308541875,0.00022905141137445346,0.0002290514113744545,0.000458102822748908,0.00022905141137268705,0.00022905141137268705,0.0004581028227453741,47.19865944332902,47.19865944332906,53.219259356608674,47.198659443262045,47.198659443262045,53.219259356541656,-6.701839083689265e-11,-6.697575827274704e-11,-6.701839083689265e-11,0.5033890910917491,0.5033890913215038
