frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_CM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_CM_dBuA,I_HOT_real_A,I_HOT_imag_A,I_RTN_real_A,I_RTN_imag_A,I_CM_real_A,I_CM_imag_A,I_HOT_phase_deg,I_RTN_phase_deg,I_CM_phase_deg
1.396368361055936257e+05,5.225449863031064041e-02,5.225449863031064041e-02,1.045089972606212808e-01,9.436247370282683278e+01,9.436247370282683278e+01,1.003830736161064578e+02,-5.225449846343813154e-02,-4.176084137990826189e-06,-5.225449846343813154e-02,-4.176084137990826189e-06,-1.045089969268762631e-01,-8.352168275981652378e-06,-1.799954210258920284e+02,-1.799954210258920284e+02,-1.799954210258920284e+02
1.412537544622755377e+05,5.091340948828760454e-02,5.091340948828760454e-02,1.018268189765752091e-01,9.413664362307598310e+01,9.413664362307598310e+01,1.001572435363555940e+02,-5.091340932620234266e-02,-4.062588677784798236e-06,-5.091340932620234266e-02,-4.062588677784798236e-06,-1.018268186524046853e-01,-8.125177355569596473e-06,-1.799954281359720198e+02,-1.799954281359720198e+02,-1.799954281359720198e+02
1.428893958511103701e+05,4.960912576302319715e-02,4.960912576302319715e-02,9.921825152604639431e-02,9.391123147495460444e+01,9.391123147495460444e+01,9.993183138823422951e+01,-4.960912560551952039e-02,-3.953130310919903557e-06,-4.960912560551952039e-02,-3.953130310919903557e-06,-9.921825121103904077e-02,-7.906260621839807115e-06,-1.799954343544773963e+02,-1.799954343544773963e+02,-1.799954343544773963e+02
1.445439770745928108e+05,4.834048454664426758e-02,4.834048454664426758e-02,9.668096909328853517e-02,9.368621998592546163e+01,9.368621998592546163e+01,9.970681989920508670e+01,-4.834048439352715831e-02,-3.847533128480110034e-06,-4.834048439352715831e-02,-3.847533128480110034e-06,-9.668096878705431663e-02,-7.695066256960220069e-06,-1.799954396938280752e+02,-1.799954396938280752e+02,-1.799954396938280752e+02
1.462177174456718203e+05,4.710636724113542034e-02,4.710636724113542034e-02,9.421273448227084069e-02,9.346159227030420880e+01,9.346159227030420880e+01,9.948219218358383387e+01,-4.710636709221983215e-02,-3.745630136216586987e-06,-4.710636709221983215e-02,-3.745630136216586987e-06,-9.421273418443966430e-02,-7.491260272433173974e-06,-1.799954441658056794e+02,-1.799954441658056794e+02,-1.799954441658056794e+02
1.479108388168207020e+05,4.590569749635284996e-02,4.590569749635284996e-02,9.181139499270569992e-02,9.323733180994706515e+01,9.323733180994706515e+01,9.925793172322669022e+01,-4.590569735146314556e-02,-3.647262734404472130e-06,-4.590569735146314556e-02,-3.647262734404472130e-06,-9.181139470292629112e-02,-7.294525468808944261e-06,-1.799954477815810776e+02,-1.799954477815810776e+02,-1.799954477815810776e+02
1.496235656094435835e+05,4.473743926277598537e-02,4.473743926277598537e-02,8.947487852555197074e-02,9.301342243567995638e+01,9.301342243567995638e+01,9.903402234895958145e+01,-4.473743912174539539e-02,-3.552280232275192677e-06,-4.473743912174539539e-02,-3.552280232275192677e-06,-8.947487824349079077e-02,-7.104560464550385354e-06,-1.799954505517409018e+02,-1.799954505517409018e+02,-1.799954505517409018e+02
1.513561248436207243e+05,4.360059495159201992e-02,4.360059495159201992e-02,8.720118990318403984e-02,9.278984830942242468e+01,9.278984830942242468e+01,9.881044822270203554e+01,-4.360059481426210165e-02,-3.460539394439031274e-06,-4.360059481426210165e-02,-3.460539394439031274e-06,-8.720118962852420330e-02,-6.921078788878062547e-06,-1.799954524863119900e+02,-1.799954524863119900e+02,-1.799954524863119900e+02
1.531087461682031862e+05,4.249420369524569557e-02,4.249420369524569557e-02,8.498840739049139115e-02,9.256659390696137280e+01,9.256659390696137280e+01,9.858719382024099787e+01,-4.249420356146584032e-02,-3.371904016926635007e-06,-4.249420356146584032e-02,-3.371904016926635007e-06,-8.498840712293168065e-02,-6.743808033853270014e-06,-1.799954535947848058e+02,-1.799954535947848058e+02,-1.799954535947848058e+02
1.548816618912479607e+05,4.141733970209534460e-02,4.141733970209534460e-02,8.283467940419068920e-02,9.234364400133485162e+01,9.234364400133485162e+01,9.836424391461447669e+01,-4.141733957172237524e-02,-3.286244530674110263e-06,-4.141733957172237524e-02,-3.286244530674110263e-06,-8.283467914344475047e-02,-6.572489061348220527e-06,-1.799954538861354365e+02,-1.799954538861354365e+02,-1.799954538861354365e+02
1.566751070108150016e+05,4.036911069925505635e-02,4.036911069925505635e-02,8.073822139851011270e-02,9.212098364678428197e+01,9.212098364678428197e+01,9.814158356006390704e+01,-4.036911057215276932e-02,-3.203437630452792503e-06,-4.036911057215276932e-02,-3.203437630452792503e-06,-8.073822114430553865e-02,-6.406875260905585005e-06,-1.799954533688463414e+02,-1.799954533688463414e+02,-1.799954533688463414e+02
1.584893192461114086e+05,3.934865645814516338e-02,3.934865645814516338e-02,7.869731291629032677e-02,9.189859816324081976e+01,9.189859816324081976e+01,9.791919807652044483e+01,-3.934865633418394709e-02,-3.123365927407548411e-06,-3.934865633418394709e-02,-3.123365927407548411e-06,-7.869731266836789418e-02,-6.246731854815096822e-06,-1.799954520509259908e+02,-1.799954520509259908e+02,-1.799954520509259908e+02
1.603245390690041822e+05,3.835514739763907360e-02,3.835514739763907360e-02,7.671029479527814721e-02,9.167647312130831949e+01,9.167647312130831949e+01,9.769707303458794456e+01,-3.835514727669554064e-02,-3.045917623513493402e-06,-3.835514727669554064e-02,-3.045917623513493402e-06,-7.671029455339108127e-02,-6.091835247026986804e-06,-1.799954499399273402e+02,-1.799954499399273402e+02,-1.799954499399273402e+02
1.621810097358929925e+05,3.738778326006828717e-02,3.738778326006828717e-02,7.477556652013657434e-02,9.145459432771150432e+01,9.145459432771150432e+01,9.747519424099112939e+01,-3.738778314202492736e-02,-2.970986206396362879e-06,-3.738778314202492736e-02,-2.970986206396362879e-06,-7.477556628404985473e-02,-5.941972412792725758e-06,-1.799954470429655373e+02,-1.799954470429655373e+02,-1.799954470429655373e+02
1.640589773199538758e+05,3.644579185566621665e-02,3.644579185566621665e-02,7.289158371133243330e-02,9.123294781117708396e+01,9.123294781117708396e+01,9.725354772445670903e+01,-3.644579174041108482e-02,-2.898470163083667951e-06,-3.644579174041108482e-02,-2.898470163083667951e-06,-7.289158348082216965e-02,-5.796940326167335903e-06,-1.799954433667343210e+02,-1.799954433667343210e+02,-1.799954433667343210e+02
1.659586907437563059e+05,3.552842787133841940e-02,3.552842787133841940e-02,7.105685574267683879e-02,9.101151980871787828e+01,9.101151980871787828e+01,9.703211972199750335e+01,-3.552842775876481618e-02,-2.828272711365695352e-06,-3.552842775876481618e-02,-2.828272711365695352e-06,-7.105685551752963236e-02,-5.656545422731390703e-06,-1.799954389175217386e+02,-1.799954389175217386e+02,-1.799954389175217386e+02
1.678804018122558773e+05,3.463497173992823724e-02,3.463497173992823724e-02,6.926994347985647449e-02,9.079029675229200791e+01,9.079029675229200791e+01,9.681089666557163298e+01,-3.463497162993443151e-02,-2.760301547548520181e-06,-3.463497162993443151e-02,-2.760301547548520181e-06,-6.926994325986886303e-02,-5.520603095097040362e-06,-1.799954337012250960e+02,-1.799954337012250960e+02,-1.799954337012250960e+02
1.698243652461745951e+05,3.376472856640051756e-02,3.376472856640051756e-02,6.752945713280103512e-02,9.056926525580888665e+01,9.056926525580888665e+01,9.658986516908851172e+01,-3.376472845888948970e-02,-2.694468609473591523e-06,-3.376472845888948970e-02,-2.694468609473591523e-06,-6.752945691777897941e-02,-5.388937218947183045e-06,-1.799954277233648270e+02,-1.799954277233648270e+02,-1.799954277233648270e+02
1.717908387157585821e+05,3.291702710761620909e-02,3.291702710761620909e-02,6.583405421523241818e-02,9.034841210245775756e+01,9.034841210245775756e+01,9.636901201573738263e+01,-3.291702700249540120e-02,-2.630689853765557275e-06,-3.291702700249540120e-02,-2.630689853765557275e-06,-6.583405400499080240e-02,-5.261379707531114549e-06,-1.799954209890979655e+02,-1.799954209890979655e+02,-1.799954209890979655e+02
1.737800828749376233e+05,3.209121880257623238e-02,3.209121880257623238e-02,6.418243760515246477e-02,9.012772423233181485e+01,9.012772423233181485e+01,9.614832414561143992e+01,-3.209121869975729152e-02,-2.568885046347203727e-06,-3.209121869975729152e-02,-2.568885046347203727e-06,-6.418243739951458304e-02,-5.137770092694407454e-06,-1.799954135032305089e+02,-1.799954135032305089e+02,-1.799954135032305089e+02
1.757923613958692877e+05,3.128667685023709538e-02,3.128667685023709538e-02,6.257335370047419076e-02,8.990718873032636793e+01,8.990718873032636793e+01,9.592778864360599300e+01,-3.128667674963567236e-02,-2.508977565333806227e-06,-3.128667674963567236e-02,-2.508977565333806227e-06,-6.257335349927134471e-02,-5.017955130667612454e-06,-1.799954052702295826e+02,-1.799954052702295826e+02,-1.799954052702295826e+02
1.778279410038922797e+05,3.050279533217197317e-02,3.050279533217197317e-02,6.100559066434394634e-02,8.968679281428600802e+01,8.968679281428600802e+01,9.570739272756563309e+01,-3.050279523370751783e-02,-2.450894215483787939e-06,-3.050279523370751783e-02,-2.450894215483787939e-06,-6.100559046741503566e-02,-4.901788430967575877e-06,-1.799953962942346095e+02,-1.799953962942346095e+02,-1.799953962942346095e+02
1.798870915128787456e+05,2.973898837754292146e-02,2.973898837754292146e-02,5.947797675508584292e-02,8.946652382338027110e+01,8.946652382338027110e+01,9.548712373665986775e+01,-2.973898828113847106e-02,-2.394565053444655963e-06,-2.973898828113847106e-02,-2.394565053444655963e-06,-5.947797656227694213e-02,-4.789130106889311926e-06,-1.799953865790679117e+02,-1.799953865790679117e+02,-1.799953865790679117e+02
1.819700858609982533e+05,2.899468936800279895e-02,2.899468936800279895e-02,5.798937873600559789e-02,8.924636920668559981e+01,8.924636920668559981e+01,9.526696911996522488e+01,-2.899468927358480816e-02,-2.339923223087980779e-06,-2.899468927358480816e-02,-2.339923223087980779e-06,-5.798937854716961632e-02,-4.679846446175961558e-06,-1.799953761282450273e+02,-1.799953761282450273e+02,-1.799953761282450273e+02
1.840772001468958333e+05,2.826935018030250768e-02,2.826935018030250768e-02,5.653870036060501536e-02,8.902631651195352447e+01,8.902631651195352447e+01,9.504691642523314954e+01,-2.826935008780067510e-02,-2.286904800279006001e-06,-2.826935008780067510e-02,-2.286904800279006001e-06,-5.653870017560135020e-02,-4.573809600558012002e-06,-1.799953649449841748e+02,-1.799953649449841748e+02,-1.799953649449841748e+02
1.862087136662865523e+05,2.756244046451888571e-02,2.756244046451888571e-02,5.512488092903777143e-02,8.880635337454478417e+01,8.880635337454478417e+01,9.482695328782440924e+01,-2.756244037386598386e-02,-2.235448646473512892e-06,-2.756244037386598386e-02,-2.235448646473512892e-06,-5.512488074773196772e-02,-4.470897292947025785e-06,-1.799953530322154904e+02,-1.799953530322154904e+02,-1.799953530322154904e+02
1.883649089489802136e+05,2.687344695594673719e-02,2.687344695594673719e-02,5.374689391189347437e-02,8.858646750650932233e+01,8.858646750650932233e+01,9.460706741978894740e+01,-2.687344686707846333e-02,-2.185496270577647139e-06,-2.687344686707846333e-02,-2.185496270577647139e-06,-5.374689373415692667e-02,-4.370992541155294278e-06,-1.799953403925894122e+02,-1.799953403925894122e+02,-1.799953403925894122e+02
1.905460717963248317e+05,2.620187281882807584e-02,2.620187281882807584e-02,5.240374563765615168e-02,8.836664668579494730e+01,8.836664668579494730e+01,9.438724659907457237e+01,-2.620187273168289935e-02,-2.136991698547423198e-06,-2.620187273168289935e-02,-2.136991698547423198e-06,-5.240374546336579870e-02,-4.273983397094846396e-06,-1.799953270284852067e+02,-1.799953270284852067e+02,-1.799953270284852067e+02
1.927524913190936495e+05,2.554723702019321904e-02,2.554723702019321904e-02,5.109447404038643809e-02,8.814687874556369707e+01,8.814687874556369707e+01,9.416747865884332214e+01,-2.554723693471227380e-02,-2.089881350240324420e-06,-2.554723693471227380e-02,-2.089881350240324420e-06,-5.109447386942454761e-02,-4.179762700480648840e-06,-1.799953129420183302e+02,-1.799953129420183302e+02,-1.799953129420183302e+02
1.949844599758045515e+05,2.490907373220572693e-02,2.490907373220572693e-02,4.981814746441145386e-02,8.792715156359952289e+01,8.792715156359952289e+01,9.394775147687914796e+01,-2.490907364833264484e-02,-2.044113923066289905e-06,-2.490907364833264484e-02,-2.044113923066289905e-06,-4.981814729666528968e-02,-4.088227846132579810e-06,-1.799952981350480741e+02,-1.799952981350480741e+02,-1.799952981350480741e+02
1.972422736114853469e+05,2.428693176149345975e-02,2.428693176149345975e-02,4.857386352298691951e-02,8.770745305178849094e+01,8.770745305178849094e+01,9.372805296506811601e+01,-2.428693167917427009e-02,-1.999640282016694697e-06,-2.428693167917427009e-02,-1.999640282016694697e-06,-4.857386335834854019e-02,-3.999280564033389393e-06,-1.799952826091843008e+02,-1.799952826091843008e+02,-1.799952826091843008e+02
1.995262314968883002e+05,2.368037400404285689e-02,2.368037400404285689e-02,4.736074800808571378e-02,8.748777114565390889e+01,8.748777114565390889e+01,9.350837105893353396e+01,-2.368037392322586490e-02,-1.956413355678636313e-06,-2.368037392322586490e-02,-1.956413355678636313e-06,-4.736074784645172980e-02,-3.912826711357272627e-06,-1.799952663657942367e+02,-1.799952663657942367e+02,-1.799952663657942367e+02
2.018366363681559742e+05,2.308897692431923637e-02,2.308897692431923637e-02,4.617795384863847274e-02,8.726809379392911126e+01,8.726809379392911126e+01,9.328869370720873633e+01,-2.308897684495492611e-02,-1.914388037869039662e-06,-2.308897684495492611e-02,-1.914388037869039662e-06,-4.617795368990985222e-02,-3.828776075738079324e-06,-1.799952494060085257e+02,-1.799952494060085257e+02,-1.799952494060085257e+02
2.041737944669531716e+05,2.251233005735235951e-02,2.251233005735235951e-02,4.502466011470471902e-02,8.704840894814964258e+01,8.704840894814964258e+01,9.306900886142925344e+01,-2.251232997939327934e-02,-1.873521094547681559e-06,-2.251232997939327934e-02,-1.873521094547681559e-06,-4.502465995878655869e-02,-3.747042189095363119e-06,-1.799952317307272835e+02,-1.799952317307272835e+02,-1.799952317307272835e+02
2.065380155810526921e+05,2.195003553260780477e-02,2.195003553260780477e-02,4.390007106521560953e-02,8.682870455224892225e+01,8.682870455224892225e+01,9.284930446552854733e+01,-2.195003545600846678e-02,-1.833771075691449642e-06,-2.195003545600846678e-02,-1.833771075691449642e-06,-4.390007091201693357e-02,-3.667542151382899283e-06,-1.799952133406255257e+02,-1.799952133406255257e+02,-1.799952133406255257e+02
2.089296130854040966e+05,2.140170761852368958e-02,2.140170761852368958e-02,4.280341523704737916e-02,8.660896853213816371e+01,8.660896853213816371e+01,9.262956844541778878e+01,-2.140170754324050018e-02,-1.795098231832978780e-06,-2.140170754324050018e-02,-1.795098231832978780e-06,-4.280341508648100035e-02,-3.590196463665957561e-06,-1.799951942361586532e+02,-1.799951942361586532e+02,-1.799951942361586532e+02
2.113489039836647571e+05,2.086697228666987633e-02,2.086697228666987633e-02,4.173394457333975266e-02,8.638918878525524292e+01,8.638918878525524292e+01,9.240978869853486799e+01,-2.086697221266102520e-02,-1.757464434987196630e-06,-2.086697221266102520e-02,-1.757464434987196630e-06,-4.173394442532205040e-02,-3.514928869974393261e-06,-1.799951744175673980e+02,-1.799951744175673980e+02,-1.799951744175673980e+02
2.137962089502232557e+05,2.034546679453464596e-02,2.034546679453464596e-02,4.069093358906929192e-02,8.616935317006274886e+01,8.616935317006274886e+01,9.218995308334237393e+01,-2.034546672176004364e-02,-1.720833103706723228e-06,-2.034546672176004364e-02,-1.720833103706723228e-06,-4.069093344352008729e-02,-3.441666207413446455e-06,-1.799951538848824555e+02,-1.799951538848824555e+02,-1.799951538848824555e+02
2.162718523727020074e+05,1.983683928601157748e-02,1.983683928601157748e-02,3.967367857202315495e-02,8.594944949547945612e+01,8.594944949547945612e+01,9.197004940875908119e+01,-1.983683921443276169e-02,-1.685169132024844769e-06,-1.983683921443276169e-02,-1.685169132024844769e-06,-3.967367842886552337e-02,-3.370338264049689539e-06,-1.799951326379291459e+02,-1.799951326379291459e+02,-1.799951326379291459e+02
2.187761623949551722e+05,1.934074840870518910e-02,1.934074840870518910e-02,3.868149681741037821e-02,8.572946551022623396e+01,8.572946551022623396e+01,9.175006542350585903e+01,-1.934074833828525880e-02,-1.650438822059848081e-06,-1.934074833828525880e-02,-1.650438822059848081e-06,-3.868149667657051760e-02,-3.300877644119696163e-06,-1.799951106763313931e+02,-1.799951106763313931e+02,-1.799951106763313931e+02
2.213094709605640965e+05,1.885686294722703146e-02,1.885686294722703146e-02,3.771372589445406293e-02,8.550938889206841509e+01,8.550938889206841509e+01,9.152998880534804016e+01,-1.885686287793058441e-02,-1.616609820069505569e-06,-1.885686287793058441e-02,-1.616609820069505569e-06,-3.771372575586116882e-02,-3.233219640139011137e-06,-1.799950879995160449e+02,-1.799950879995160449e+02,-1.799950879995160449e+02
2.238721138568337774e+05,1.838486147170027840e-02,1.838486147170027840e-02,3.676972294340055680e-02,8.528920723693656214e+01,8.528920723693656214e+01,9.130980715021618721e+01,-1.838486140349332790e-02,-1.583651055757857515e-06,-1.838486140349332790e-02,-1.583651055757857515e-06,-3.676972280698665579e-02,-3.167302111515715031e-06,-1.799950646067163404e+02,-1.799950646067163404e+02,-1.799950646067163404e+02
2.264644307593061822e+05,1.792443200073216489e-02,1.792443200073216489e-02,3.584886400146432978e-02,8.506890804790565142e+01,8.506890804790565142e+01,9.108950796118527649e+01,-1.792443193358209813e-02,-1.551532684648992481e-06,-1.792443193358209813e-02,-1.551532684648992481e-06,-3.584886386716419626e-02,-3.103065369297984962e-06,-1.799950404969756050e+02,-1.799950404969756050e+02,-1.799950404969756050e+02
