frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_NM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_NM_dBuA,I_NM_phase_deg
2.238721138568342477e+07,3.966764008746947554e-10,3.966764008746947554e-10,3.966764008746947554e-10,-6.803127271725045944e+01,-6.803127271725045944e+01,-6.803127271725045944e+01,1.758279113487819529e+02
2.264644307593061775e+07,4.005204759074259464e-10,4.005204759074259464e-10,4.005204759074259464e-10,-6.794750552935794019e+01,-6.794750552935794019e+01,-6.794750552935794019e+01,1.755389703090489775e+02
2.290867652767774835e+07,4.037658296192013324e-10,4.037658296192013324e-10,4.037658296192013324e-10,-6.787740875667159912e+01,-6.787740875667159912e+01,-6.787740875667159912e+01,1.752505030588644388e+02
2.317394649968479574e+07,4.063789510451078828e-10,4.063789510451078828e-10,4.063789510451078828e-10,-6.782137590039327790e+01,-6.782137590039327790e+01,-6.782137590039327790e+01,1.749625778426202203e+02
2.344228815319922566e+07,4.083262046741829920e-10,4.083262046741829920e-10,4.083262046741829920e-10,-6.777985495945276284e+01,-6.777985495945276284e+01,-6.777985495945276284e+01,1.746752750641033742e+02
2.371373705661655217e+07,4.095739535286874363e-10,4.095739535286874363e-10,4.095739535286874363e-10,-6.775335339408394475e+01,-6.775335339408394475e+01,-6.775335339408394475e+01,1.743886892491863705e+02
2.398832919019489735e+07,4.100886976086436758e-10,4.100886976086436758e-10,4.100886976086436758e-10,-6.774244400141635936e+01,-6.774244400141635936e+01,-6.774244400141635936e+01,1.741029313974589456e+02
2.426610095082414150e+07,4.098372290872294267e-10,4.098372290872294267e-10,4.098372290872294267e-10,-6.774777186780481486e+01,-6.774777186780481486e+01,-6.774777186780481486e+01,1.738181318162644118e+02
2.454708915685028583e+07,4.087868057521112596e-10,4.087868057521112596e-10,4.087868057521112596e-10,-6.777006260392114712e+01,-6.777006260392114712e+01,-6.777006260392114712e+01,1.735344435571625752e+02
2.483133105295572802e+07,4.069053443058090805e-10,4.069053443058090805e-10,4.069053443058090805e-10,-6.781013212147544778e+01,-6.781013212147544778e+01,-6.781013212147544778e+01,1.732520466102071168e+02
2.511886431509582326e+07,4.041616352654788843e-10,4.041616352654788843e-10,4.041616352654788843e-10,-6.786889827872363412e+01,-6.786889827872363412e+01,-6.786889827872363412e+01,1.729711530589686106e+02
2.540972705549306422e+07,4.005255813400031433e-10,4.005255813400031433e-10,4.005255813400031433e-10,-6.794739481107022527e+01,-6.794739481107022527e+01,-6.794739481107022527e+01,1.726920134637956892e+02
2.570395782768864557e+07,3.959684613112529044e-10,3.959684613112529044e-10,3.959684613112529044e-10,-6.804678808067953355e+01,-6.804678808067953355e+01,-6.804678808067953355e+01,1.724149248294370125e+02
2.600159563165272027e+07,3.904632216081843706e-10,3.904632216081843706e-10,3.904632216081843706e-10,-6.816839733585351269e+01,-6.816839733585351269e+01,-6.816839733585351269e+01,1.721402406362416571e+02
2.630267991895381361e+07,3.839847979391269441e-10,3.839847979391269441e-10,3.839847979391269441e-10,-6.831371938253687404e+01,-6.831371938253687404e+01,-6.831371938253687404e+01,1.718683835872791690e+02
2.660725059798808396e+07,3.765104695417736325e-10,3.765104695417736325e-10,3.765104695417736325e-10,-6.848445885933185195e+01,-6.848445885933185195e+01,-6.848445885933185195e+01,1.715998619705345902e+02
2.691534803926913813e+07,3.680202488258100522e-10,3.680202488258100522e-10,3.680202488258100522e-10,-6.868256570743268696e+01,-6.868256570743268696e+01,-6.868256570743268696e+01,1.713352908924053679e+02
2.722701308077915385e+07,3.584973094253221769e-10,3.584973094253221769e-10,3.584973094253221769e-10,-6.891028198854959896e+01,-6.891028198854959896e+01,-6.891028198854959896e+01,1.710754201636485163e+02
2.754228703338168934e+07,3.479284559555646795e-10,3.479284559555646795e-10,3.479284559555646795e-10,-6.917020100486462297e+01,-6.917020100486462297e+01,-6.917020100486462297e+01,1.708211714041706557e+02
2.786121168629772216e+07,3.363046390946912556e-10,3.363046390946912556e-10,3.363046390946912556e-10,-6.946534283691696032e+01,-6.946534283691696032e+01,-6.946534283691696032e+01,1.705736881304160590e+02
2.818382931264454871e+07,3.236215200076519519e-10,3.236215200076519519e-10,3.236215200076519519e-10,-6.979925213242994175e+01,-6.979925213242994175e+01,-6.979925213242994175e+01,1.703344044537431046e+02
2.851018267503909767e+07,3.098800886336781156e-10,3.098800886336781156e-10,3.098800886336781156e-10,-7.017612656971800789e+01,-7.017612656971800789e+01,-7.017612656971800789e+01,1.701051409904317779e+02
2.884031503126605600e+07,2.950873410361499080e-10,2.950873410361499080e-10,2.950873410361499080e-10,-7.060098841834160055e+01,-7.060098841834160055e+01,-7.060098841834160055e+01,1.698882414463523673e+02
2.917427014001166075e+07,2.792570219832182892e-10,2.792570219832182892e-10,2.792570219832182892e-10,-7.107991795277190761e+01,-7.107991795277190761e+01,-7.107991795277190761e+01,1.696867715284618043e+02
2.951209226666384190e+07,2.624104404155511609e-10,2.624104404155511609e-10,2.624104404155511609e-10,-7.162037779715765851e+01,-7.162037779715765851e+01,-7.162037779715765851e+01,1.695048160872690346e+02
2.985382618917963281e+07,2.445773679118924204e-10,2.445773679118924204e-10,2.445773679118924204e-10,-7.223167466191701180e+01,-7.223167466191701180e+01,-7.223167466191701180e+01,1.693479361412175024e+02
3.019951720402019098e+07,2.257970346156771396e-10,2.257970346156771396e-10,2.257970346156771396e-10,-7.292563531894774087e+01,-7.292563531894774087e+01,-7.292563531894774087e+01,1.692238959847357762e+02
3.054921113215515390e+07,2.061192453860751305e-10,2.061192453860751305e-10,2.061192453860751305e-10,-7.371762912368203047e+01,-7.371762912368203047e+01,-7.371762912368203047e+01,1.691438668112359949e+02
3.090295432513592020e+07,1.856056559946129530e-10,1.856056559946129530e-10,1.856056559946129530e-10,-7.462817587162943767e+01,-7.462817587162943767e+01,-7.462817587162943767e+01,1.691245155380885308e+02
3.126079367123955861e+07,1.643312871949773943e-10,1.643312871949773943e-10,1.643312871949773943e-10,-7.568559485880355453e+01,-7.568559485880355453e+01,-7.568559485880355453e+01,1.691918435470059592e+02
3.162277660168379173e+07,1.423864473732685178e-10,1.423864473732685178e-10,1.423864473732685178e-10,-7.693062691498163019e+01,-7.693062691498163019e+01,-7.693062691498163019e+01,1.693887603308066900e+02
3.198895109691397101e+07,1.198794882594435890e-10,1.198794882594435890e-10,1.198794882594435890e-10,-7.842510239270171724e+01,-7.842510239270171724e+01,-7.842510239270171724e+01,1.697914414588640568e+02
3.235936569296281040e+07,9.694161764379921999e-11,9.694161764379921999e-11,9.694161764379921999e-11,-8.026979475149479981e+01,-8.026979475149479981e+01,-8.026979475149479981e+01,1.705491576705169052e+02
3.273406948788379505e+07,7.373804811164074770e-11,7.373804811164074770e-11,7.373804811164074770e-11,-8.264616725202769487e+01,-8.264616725202769487e+01,-8.264616725202769487e+01,1.719989192081625333e+02
3.311311214825914428e+07,5.050528639914018605e-11,5.050528639914018605e-11,5.050528639914018605e-11,-8.593326323611478301e+01,-8.593326323611478301e+01,-8.593326323611478301e+01,1.750906779162187377e+02
3.349654391578279436e+07,2.776269506020877838e-11,2.776269506020877838e-11,2.776269506020877838e-11,-9.113076754174669247e+01,-9.113076754174669247e+01,-9.113076754174669247e+01,-1.761618984245857575e+02
3.388441561392027140e+07,9.811248514570498678e-12,9.811248514570498678e-12,9.811248514570498678e-12,-1.001655144732221743e+02,-1.001655144732221743e+02,-1.001655144732221743e+02,-1.231066307781311338e+02
3.427677865464504808e+07,2.207663748222149161e-11,2.207663748222149161e-11,2.207663748222149161e-11,-9.312134147585186383e+01,-9.312134147585186383e+01,-9.312134147585186383e+01,-4.169974105498233996e+01
3.467368504525316507e+07,4.313416071221897473e-11,4.313416071221897473e-11,4.313416071221897473e-11,-8.730357295755186442e+01,-8.730357295755186442e+01,-8.730357295755186442e+01,-2.940003227479499159e+01
3.507518739525679499e+07,6.391158966868278583e-11,6.391158966868278583e-11,6.391158966868278583e-11,-8.388840760279167341e+01,-8.388840760279167341e+01,-8.388840760279167341e+01,-2.556764158800235620e+01
3.548133892335753143e+07,8.353893477102179085e-11,8.353893477102179085e-11,8.353893477102179085e-11,-8.156222133698815924e+01,-8.156222133698815924e+01,-8.156222133698815924e+01,-2.385886912038870378e+01
3.589219346450050175e+07,1.015459754180928416e-10,1.015459754180928416e-10,1.015459754180928416e-10,-7.986674568710375866e+01,-7.986674568710375866e+01,-7.986674568710375866e+01,-2.298822169561742967e+01
3.630780547701017559e+07,1.174938233788338470e-10,1.174938233788338470e-10,1.174938233788338470e-10,-7.859969927090813258e+01,-7.859969927090813258e+01,-7.859969927090813258e+01,-2.253251846101162670e+01
3.672823004980850220e+07,1.309194912543792047e-10,1.309194912543792047e-10,1.309194912543792047e-10,-7.765991382008314758e+01,-7.765991382008314758e+01,-7.765991382008314758e+01,-2.231238369575401137e+01
3.715352290971727669e+07,1.413193399265677551e-10,1.413193399265677551e-10,1.413193399265677551e-10,-7.699596799464460162e+01,-7.699596799464460162e+01,-7.699596799464460162e+01,-2.223883185868414358e+01
3.758374042884442955e+07,1.481407899806182492e-10,1.481407899806182492e-10,1.481407899806182492e-10,-7.658650687489429743e+01,-7.658650687489429743e+01,-7.658650687489429743e+01,-2.226261733558668610e+01
3.801893963205612451e+07,1.507762514042372806e-10,1.507762514042372806e-10,1.507762514042372806e-10,-7.643334116618353846e+01,-7.643334116618353846e+01,-7.643334116618353846e+01,-2.235410182170807758e+01
3.845917820453535020e+07,1.485576293082900818e-10,1.485576293082900818e-10,1.485576293082900818e-10,-7.656210079421620662e+01,-7.656210079421620662e+01,-7.656210079421620662e+01,-2.249406365837567634e+01
3.890451449942804873e+07,1.407508485677836002e-10,1.407508485677836002e-10,1.407508485677836002e-10,-7.703097956332344154e+01,-7.703097956332344154e+01,-7.703097956332344154e+01,-2.266888585930413669e+01
3.935500754557772726e+07,1.265501698247510595e-10,1.265501698247510595e-10,1.265501698247510595e-10,-7.795474535402559013e+01,-7.795474535402559013e+01,-7.795474535402559013e+01,-2.286732949728029496e+01
3.981071705534977466e+07,1.050721870150478834e-10,1.050721870150478834e-10,1.050721870150478834e-10,-7.957024456134375612e+01,-7.957024456134375612e+01,-7.957024456134375612e+01,-2.307656393406266560e+01
4.027170343254595250e+07,7.534945614681595050e-11,7.534945614681595050e-11,7.534945614681595050e-11,-8.245839755929998205e+01,-8.245839755929998205e+01,-8.245839755929998205e+01,-2.326985990272455140e+01
4.073802778041130304e+07,3.632391606256699388e-11,3.632391606256699388e-11,3.632391606256699388e-11,-8.879614673127719016e+01,-8.879614673127719016e+01,-8.879614673127719016e+01,-2.330328682030652132e+01
4.120975190973304212e+07,1.316661365998905556e-11,1.316661365998905556e-11,1.316661365998905556e-11,-9.761051814979407482e+01,-9.761051814979407482e+01,-9.761051814979407482e+01,1.546711855983515989e+02
4.168693834703355283e+07,7.437270064201212757e-11,7.437270064201212757e-11,7.437270064201212757e-11,-8.257172896010419549e+01,-8.257172896010419549e+01,-8.257172896010419549e+01,1.554223259633126304e+02
4.216965034285822511e+07,1.486811569203101303e-10,1.486811569203101303e-10,1.486811569203101303e-10,-7.655488136447326042e+01,-7.655488136447326042e+01,-7.655488136447326042e+01,1.552257681575193260e+02
4.265795188015925884e+07,2.375905763870054711e-10,2.375905763870054711e-10,2.375905763870054711e-10,-7.248341577754460729e+01,-7.248341577754460729e+01,-7.248341577754460729e+01,1.549494114379841108e+02
4.315190768277650326e+07,3.427348447477560161e-10,3.427348447477560161e-10,3.427348447477560161e-10,-6.930083480008710239e+01,-6.930083480008710239e+01,-6.930083480008710239e+01,1.546442882716741565e+02
4.365158322401656210e+07,4.658915088734241943e-10,4.658915088734241943e-10,4.658915088734241943e-10,-6.663430409466388937e+01,-6.663430409466388937e+01,-6.663430409466388937e+01,1.543230792682927017e+02
4.415704473533129692e+07,6.089928002435130247e-10,6.089928002435130247e-10,6.089928002435130247e-10,-6.430775683479721749e+01,-6.430775683479721749e+01,-6.430775683479721749e+01,1.539907128667158531e+02
4.466835921509634703e+07,7.741375137459128903e-10,7.741375137459128903e-10,7.741375137459128903e-10,-6.222363773320474678e+01,-6.222363773320474678e+01,-6.222363773320474678e+01,1.536496470981977041e+02
4.518559443749225885e+07,9.636037402787079348e-10,9.636037402787079348e-10,9.636037402787079348e-10,-6.032203045866999958e+01,-6.032203045866999958e+01,-6.032203045866999958e+01,1.533013223224876924e+02
4.570881896148751676e+07,1.179862502510766820e-09,1.179862502510766820e-09,1.179862502510766820e-09,-5.856337202133815367e+01,-5.856337202133815367e+01,-5.856337202133815367e+01,1.529466806083345318e+02
4.623810213992603123e+07,1.425592352513608901e-09,1.425592352513608901e-09,1.425592352513608901e-09,-5.692009286084165609e+01,-5.692009286084165609e+01,-5.692009286084165609e+01,1.525863872563357120e+02
4.677351412871981412e+07,1.703694994942917669e-09,1.703694994942917669e-09,1.703694994942917669e-09,-5.537216304901058805e+01,-5.537216304901058805e+01,-5.537216304901058805e+01,1.522209384359936450e+02
4.731512589614802599e+07,2.017312003813462841e-09,2.017312003813462841e-09,2.017312003813462841e-09,-5.390453854486285934e+01,-5.390453854486285934e+01,-5.390453854486285934e+01,1.518507190826639999e+02
4.786300923226380348e+07,2.369842705326937462e-09,2.369842705326937462e-09,2.369842705326937462e-09,-5.250560957326250389e+01,-5.250560957326250389e+01,-5.250560957326250389e+01,1.514760366932504212e+02
4.841723675840999186e+07,2.764963303837293499e-09,2.764963303837293499e-09,2.764963303837293499e-09,-5.116621256419633568e+01,-5.116621256419633568e+01,-5.116621256419633568e+01,1.510971424169362649e+02
4.897788193684466183e+07,3.206647332928294417e-09,3.206647332928294417e-09,3.206647332928294417e-09,-4.987897602304158085e+01,-4.987897602304158085e+01,-4.987897602304158085e+01,1.507142449616569309e+02
4.954501908047905564e+07,3.699187518764086739e-09,3.699187518764086739e-09,3.699187518764086739e-09,-4.863787305847000653e+01,-4.863787305847000653e+01,-4.863787305847000653e+01,1.503275201896859983e+02
5.011872336272724718e+07,4.247219148373323144e-09,4.247219148373323144e-09,4.247219148373323144e-09,-4.743790659335434867e+01,-4.743790659335434867e+01,-4.743790659335434867e+01,1.499371179921310215e+02
5.069907082747044414e+07,4.855745041370081312e-09,4.855745041370081312e-09,4.855745041370081312e-09,-4.627488249315757685e+01,-4.627488249315757685e+01,-4.627488249315757685e+01,1.495431673696773203e+02
5.128613839913648367e+07,5.530162229812530749e-09,5.530162229812530749e-09,5.530162229812530749e-09,-4.514524256566389937e+01,-4.514524256566389937e+01,-4.514524256566389937e+01,1.491457802860260813e+02
5.188000389289609343e+07,6.276290457482719025e-09,6.276290457482719025e-09,6.276290457482719025e-09,-4.404593932221494157e+01,-4.404593932221494157e+01,-4.404593932221494157e+01,1.487450546543075802e+02
5.248074602497722954e+07,7.100402616857218763e-09,7.100402616857218763e-09,7.100402616857218763e-09,-4.297434049231735997e+01,-4.297434049231735997e+01,-4.297434049231735997e+01,1.483410766939179553e+02
5.308844442309889942e+07,8.009257249455409991e-09,8.009257249455409991e-09,8.009257249455409991e-09,-4.192815514003711286e+01,-4.192815514003711286e+01,-4.192815514003711286e+01,1.479339228192517339e+02
5.370317963702532649e+07,9.010133243125543041e-09,9.010133243125543041e-09,9.010133243125543041e-09,-4.090537573130375648e+01,-4.090537573130375648e+01,-4.090537573130375648e+01,1.475236611732043457e+02
5.432503314924336225e+07,1.011086686819133461e-08,1.011086686819133461e-08,1.011086686819133461e-08,-3.990423216032094444e+01,-3.990423216032094444e+01,-3.990423216032094444e+01,1.471103528862853693e+02
5.495408738576248288e+07,1.131989130325113401e-08,1.131989130325113401e-08,1.131989130325113401e-08,-3.892315486688582382e+01,-3.892315486688582382e+01,-3.892315486688582382e+01,1.466940531204919580e+02
5.559042572704037279e+07,1.264627881085042331e-08,1.264627881085042331e-08,1.264627881085042331e-08,-3.796074495167530216e+01,-3.796074495167530216e+01,-3.796074495167530216e+01,1.462748119420412252e+02
5.623413251903490722e+07,1.409978573324909386e-08,1.409978573324909386e-08,1.409978573324909386e-08,-3.701574974061527001e+01,-3.701574974061527001e+01,-3.701574974061527001e+01,1.458526750563908649e+02
5.688529308438412845e+07,1.569090048913013643e-08,1.569090048913013643e-08,1.569090048913013643e-08,-3.608704263719919680e+01,-3.608704263719919680e+01,-3.608704263719919680e+01,1.454276844312634012e+02
5.754399373371566832e+07,1.743089476337570679e-08,1.743089476337570679e-08,1.743089476337570679e-08,-3.517360638192758415e+01,-3.517360638192758415e+01,-3.517360638192758415e+01,1.449998788277125641e+02
